tweet_id,text,intent,historical_reply
317241,"@AppleSupport 
Whenever i try to download a game thats called roblox it crashes please fix please reply.",app_crash_performance,"@191709 We’ll be glad to see how we can help. To clarify, the App Store crashes when you try to download the game?"
151476,"@AppleSupport Yep that's all correct. I've been using this since September, I've not changed anything but for some reason it doesn't seem to be working correctly today",app_crash_performance,"@137639 Understood. Send us a DM, and we'll continue from there. https://t.co/GDrqU22YpT"
2144035,"@AppleSupport What is up with this weird character thing changing the letter I️ to this symbol? Known issue for days. Friend, then me n pic. https://t.co/UGxcAzT1li",app_crash_performance,@630368 Is this happening on messages you're sending or is this happening to messages you're receiving? Let us know in a DM. https://t.co/GDrqU22YpT
240465,@AppleSupport Disappointingly this has resolved it. I thought this sort of non-solution solution was one for Microsoft not Apple.,general_support,"@173120 Let's keep an eye out for this issue if it returns. If it does, we'll be here."
2837098,"@AppleSupport Thank you for your fast answer... I am has already reinstalled the iphone and restored  the saved old back up in icloud. if there is an error again, we will deal with it... the problem seems to be resolved. My model is: iPhone 6s Plus (MKU62CN/A) (A1687) iOS: 11.1.2 (15B202)",account_authentication,"@789640 You're most welcome. We're glad the issue is resolved. Feel free to reach out anytime you need us. We're here for you. 
Enjoy your day!"
159555,"@AppleSupport hello! i bought 8 new songs a few days ago and they were downloaded to my phone, but when i went to check today those songs weren’t there. i tried to download them again to my phone, and i tried restarting my phone &amp; they still won’t show up 🤷🏻‍♀️ https://t.co/JFt3rM8O6F",general_support,"@152731 We’d like to look into this with you. To start, please send us a DM confirming which software version you’re using. You can tap Settings &gt; General &gt; About to locate the software version. https://t.co/GDrqU22YpT"
188351,@118936 @115858 @AppleSupport please show the update/ download size of an app again in the new #AppStore,ios_update,"@160195 Hi. You can see the size of the update by clicking on the update and scrolling down to ""information.""  Let us know if this helps."
620179,@AppleSupport iphone 6s,device_hardware,@267193 Thanks. Could you tell us more about what happens when Messages crashes? Is the app freezing and becoming unresponsive or is it closing unexpectedly? Are you getting an error message or something else?
936769,@115858 @AppleSupport I have updated my 6s to ios 11.0.3 and the battery is draining very fast.Kindly fix the problem asap.,battery,"@342069 Battery life is important, and we can help. Use the link below to DM us, and we’ll get started. https://t.co/GDrqU22YpT"
2139937,@AppleSupport It’s my iPhone X test it’s on 11.1. Only started happening today &amp; only when it’s connected to WiFi,connectivity,@629338 Any steps tried since this started? Any issues browsing in Safari and do you have this same issue using cellular?
963715,@AppleSupport please fix this update! Battery life sucks!!,battery,@317193 We'd be happy to help with your battery. How long does your battery last? Which iPhone model do you own?
1852282,Is there something wrong with iCloud today? #Apple @AppleSupport,account_authentication,@554344 Thanks for reaching out to us for support. Please tell us how we can support you with iCloud.
241474,"@AppleSupport since iOS 11 update, the date is still in Welsh language on homescreen, but the days within Weather app are now in English? https://t.co/nbFfxB9efY",ios_update,@173332 Let's see how we can help. Is the language for your iPhone set in Welsh or English? Let us know in DM &amp; we'll continue there. https://t.co/GDrqU2kzhr
829125,@AppleSupport Yes but it isn’t charged at all.... still ok to charge and use it?,purchase_billing,"@317438 Correct. Charge the device to 100% and use as normal. If you experience any unexpected behavior, let us know."
2356546,"@AppleSupport Well I haven’t tried all of them, but have tried a lot...they’re downloaded so shouldn’t need WiFi, but have tried with no data/WiFi and with WiFi",connectivity,"@126564 Thanks. May we ask which iOS version you're on? You mentioned that you had just downloaded the update today, right?"
683673,@AppleSupport I have noticed a huge dip in my battery life since the new update. Any known issues on this?,battery,@283169 Having as long a battery life as possible is what we want. Which model is it and is iOS 11.0.2 installed? Steps tried?
521317,@115858 @AppleSupport why does my iphone keep crashing?!?,app_crash_performance,@240055 We want to help! DM us and let us know more about the issues you are having. We can look more into this issue from there. https://t.co/GDrqU2kzhr
1997991,@AppleSupport @115858 @157399 @156470 notification centre sliding behind control centre!! Is this normal?? https://t.co/3fVv6S81LC,notifications_messages,"@590772 We’d like to understand more about this. DM us, tell us the exact version of iOS you're using, and we’ll take it from there. https://t.co/GDrqU22YpT"
1123633,@AppleSupport can I change the account linked to Apple Store app? Used to be my iCloud account but now it is my iTunes account,app_crash_performance,@384984 We want to help with your Apple ID. DM us with more information and we'll go from there. https://t.co/GDrqU22YpT
542482,@AppleSupport I keep getting red eye in my pictures with flash on iPhone X... very frustrating! How can I resolve ?,device_hardware,@245916 We are here to help. DM us your iOS version and we can take a look. https://t.co/GDrqU22YpT
335267,@AppleSupport Hi. I sent you guys a DM.,general_support,@169257 We've got your DM and will continue with you there! Thanks so much. Be on the lookout for our reply.
322072,@AppleSupport my phone has been freezing and having low battery issues since iOS 11.0.2 on my 6splus. Plz release a patch soon! Thanks,battery,@192735 We want to help! Meet us in DM at the link below. We'll check into these issues in more detail today. https://t.co/GDrqU22YpT
1769989,"@AppleSupport I will have to wait for when I am at a computer. On a side not, my Apple account asks me to reset my password weekly. Do you know why this would be?",account_authentication,@532121 This doesn't sound like expected behavior. Are you being asked to change your password? What application is doing this?
1769999,@AppleSupport It says “cannot complete verification due to lack of internet connection”,connectivity,@532124 Hey there! This article should help: https://t.co/Ui1yTnOCUz Reach out to us in DM if you still need assistance.
1149870,@115858 @AppleSupport iOS 11.0.2 and 11.0.3 have now introduced Wi-Fi issues where I have to reconnect constantly and massive battery drain.,battery,@390589 We're here to help. How often does the issue occur in a typical day?
775063,@AppleSupport where do the pictures show up when you take a live photo off facetime,notifications_messages,"@305180 Great question! They work like any photo or screenshot, and will appear in your photos app ready to be edited or shared."
496820,"@AppleSupport my iPhone7 used to be able to last one day w/o charging. however, since updating to the latest iOS it has drained my phone’s battery life - i have to charge it &gt; once a day now. i have resorted to disable certain features on “Settings” but no improvement at all.",battery,@233542 We'd like to help with your iPhone's battery life. Please DM us details on how you mainly use your iPhone and when you're seeing this battery drain. We'll work with you there. https://t.co/GDrqU22YpT
1890000,"@AppleSupport My iPhone 5c is searching the network for hours, and there is signal where I am. What should I do?",connectivity,@563631 Let's take a look at this together. Follow these steps first: https://t.co/5KootZbxj1 Let us know how it goes in DM. https://t.co/GDrqU22YpT
2087576,@AppleSupport please help. iTunes won’t let me make an account,account_authentication,@617290 We would be glad to help. Reach out to us in DM. https://t.co/GDrqU22YpT
1754131,@AppleSupport My phone has been connect to wifi the all time!!! And I've tried it with my phone being connected to iTunes and it still hasn't worked!,connectivity,@528335 Send us a DM letting us know which country you're located in. We want to look into this further. https://t.co/GDrqU22YpT
1146120,@AppleSupport I have just watched my battery fall from 44% to 33% in 4 mins. I am not even looking at anything.  What the hell?! 😡,battery,"@389763 Battery life is important. We're here for you. Which device are you experiencing this on, and what software version is it running?"
